year,ticker,N,delta,xmin,alpha,gamma (nlls),gamma (psd),phi exponent,phi exponent half width,beta,beta half width
2023,EQU,500,3.0,2.0,1.634960937499999,0.5569797158961071,0.5154076598268893,0.5250588193510992,0.20515497210041692,0.03414647247620499,0.015714601240493023
2024,EQU,500,3.0,2.0,1.5593017578124986,0.5659325912485585,0.43821083324559407,0.5250588193510992,0.20515497210041692,0.03414647247620499,0.015714601240493023
2025,EQU,500,3.0,2.0,1.5207763671874988,0.5649527703063432,0.42794102038174,0.5250588193510992,0.20515497210041692,0.03414647247620499,0.015714601240493023
2024,EQU,500,4.0,2.0,1.6083740234374995,0.5659325912485585,0.43821083324559407,0.5936209465805098,0.22243997610789165,0.04771921073973177,0.016784283350323167
2025,EQU,500,4.0,3.0,1.8475830078124993,0.5649527703063432,0.42794102038174,0.5936209465805098,0.22243997610789165,0.04771921073973177,0.016784283350323167
2023,EQU,1000,1.5,4.0,1.9786865234375002,0.5569797158961071,0.5154076598268893,0.6753499049571229,0.09934984890530996,0.12226788263994118,0.008799309904848097
2024,EQU,1000,1.5,4.0,1.84912109375,0.5659325912485585,0.43821083324559407,0.6753499049571229,0.09934984890530996,0.12226788263994118,0.008799309904848097
2025,EQU,1000,1.5,4.0,1.9086669921875004,0.5649527703063432,0.42794102038174,0.6753499049571229,0.09934984890530996,0.12226788263994118,0.008799309904848097
2023,EQU,1000,2.0,2.0,1.5345458984374991,0.5569797158961071,0.5154076598268893,0.49822883933969414,0.1253084327278211,-0.013077778045962643,0.019843563316465127
2024,EQU,1000,2.0,3.0,1.9263183593749997,0.5659325912485585,0.43821083324559407,0.49822883933969414,0.1253084327278211,-0.013077778045962643,0.019843563316465127
2025,EQU,1000,2.0,3.0,1.9408203124999996,0.5649527703063432,0.42794102038174,0.49822883933969414,0.1253084327278211,-0.013077778045962643,0.019843563316465127
2024,EQU,1000,3.0,1.0,0.992674329006912,0.5659325912485585,0.43821083324559407,0.5536714864339574,0.2529459005699955,0.007847941395418256,0.020831418735994884
2023,EQU,1500,1.5,4.0,1.8593749999999996,0.5569797158961071,0.5154076598268893,0.6825154530093902,0.08463975881073063,0.08161823071725348,0.012484662415202878
2024,EQU,1500,1.5,5.0,1.9083740234375002,0.5659325912485585,0.43821083324559407,0.6825154530093902,0.08463975881073063,0.08161823071725348,0.012484662415202878
2025,EQU,1500,1.5,4.0,1.8229736328124995,0.5649527703063432,0.42794102038174,0.6825154530093902,0.08463975881073063,0.08161823071725348,0.012484662415202878
2023,EQU,1500,2.0,2.0,1.5306640624999992,0.5569797158961071,0.5154076598268893,0.48755554416128327,0.15775249924000398,0.04057908247034856,0.016503172823865705
2024,EQU,1500,2.0,3.0,1.9277832031249997,0.5659325912485585,0.43821083324559407,0.48755554416128327,0.15775249924000398,0.04057908247034856,0.016503172823865705
2025,EQU,1500,2.0,3.0,1.8891113281249998,0.5649527703063432,0.42794102038174,0.48755554416128327,0.15775249924000398,0.04057908247034856,0.016503172823865705
2023,EXX,50,1.5,8.0,1.9079345703125004,0.5593442737214981,0.6213338963929869,1.0051532064867177,0.06266789277283656,0.12463222176166576,0.0032214204181911987
2024,EXX,50,1.5,10.0,1.9545427249373604,0.314761048631132,0.5458675095489663,1.0051532064867177,0.06266789277283656,0.12463222176166576,0.0032214204181911987
2025,EXX,50,1.5,9.0,1.9776611328125,0.47674923595256036,0.5753840259484273,1.0051532064867177,0.06266789277283656,0.12463222176166576,0.0032214204181911987
2023,EXX,50,2.0,3.0,1.7621093749999996,0.5593442737214981,0.6213338963929869,0.8408410730668815,0.06225579893051919,0.15085076662029193,0.005077977585943454
2024,EXX,50,2.0,4.0,1.9527587890625,0.314761048631132,0.5458675095489663,0.8408410730668815,0.06225579893051919,0.15085076662029193,0.005077977585943454
2025,EXX,50,2.0,3.0,1.7301757812499998,0.47674923595256036,0.5753840259484273,0.8408410730668815,0.06225579893051919,0.15085076662029193,0.005077977585943454
2023,EXX,50,3.0,2.0,1.5896240234374988,0.5593442737214981,0.6213338963929869,0.7262922427074238,0.06147699218974299,0.19196299762043603,0.00914587081939063
2024,EXX,50,3.0,2.0,1.526708984374999,0.314761048631132,0.5458675095489663,0.7262922427074238,0.06147699218974299,0.19196299762043603,0.00914587081939063
2025,EXX,50,3.0,2.0,1.5673583984374986,0.47674923595256036,0.5753840259484273,0.7262922427074238,0.06147699218974299,0.19196299762043603,0.00914587081939063
2023,EXX,50,4.0,2.0,1.6173095703124991,0.5593442737214981,0.6213338963929869,0.7012358422362608,0.0665475189211447,0.19152306120922055,0.007497590912296295
2024,EXX,50,4.0,2.0,1.5571044921874986,0.314761048631132,0.5458675095489663,0.7012358422362608,0.0665475189211447,0.19152306120922055,0.007497590912296295
2025,EXX,50,4.0,2.0,1.5975341796874991,0.47674923595256036,0.5753840259484273,0.7012358422362608,0.0665475189211447,0.19152306120922055,0.007497590912296295
2023,EXX,50,5.0,2.0,1.625805664062499,0.5593442737214981,0.6213338963929869,0.7130317885026015,0.06251231772632197,0.18683151726677186,0.009106032638106833
2024,EXX,50,5.0,2.0,1.5643188476562488,0.314761048631132,0.5458675095489663,0.7130317885026015,0.06251231772632197,0.18683151726677186,0.009106032638106833
2025,EXX,50,5.0,2.0,1.6048583984374991,0.47674923595256036,0.5753840259484273,0.7130317885026015,0.06251231772632197,0.18683151726677186,0.009106032638106833
2023,EXX,100,1.5,7.0,1.9802978515625007,0.5593442737214981,0.6213338963929869,0.9508002921537868,0.06412192411098383,0.138662656425753,0.0035094958364312776
2024,EXX,100,1.5,8.0,1.9536376953124996,0.314761048631132,0.5458675095489663,0.9508002921537868,0.06412192411098383,0.138662656425753,0.0035094958364312776
2025,EXX,100,1.5,7.0,1.953857421875,0.47674923595256036,0.5753840259484273,0.9508002921537868,0.06412192411098383,0.138662656425753,0.0035094958364312776
2023,EXX,100,2.0,3.0,1.9886474609374991,0.5593442737214981,0.6213338963929869,0.7537282407430802,0.06874030255334618,0.16486885285739797,0.008457066175082819
2024,EXX,100,2.0,3.0,1.9023681640624996,0.314761048631132,0.5458675095489663,0.7537282407430802,0.06874030255334618,0.16486885285739797,0.008457066175082819
2025,EXX,100,2.0,3.0,1.9333496093749996,0.47674923595256036,0.5753840259484273,0.7537282407430802,0.06874030255334618,0.16486885285739797,0.008457066175082819
2023,EXX,100,3.0,2.0,1.6535644531249991,0.5593442737214981,0.6213338963929869,0.6458905627913172,0.06822951795179215,0.18979159735290455,0.0102966409892206
2024,EXX,100,3.0,2.0,1.6036865234374993,0.314761048631132,0.5458675095489663,0.6458905627913172,0.06822951795179215,0.18979159735290455,0.0102966409892206
2025,EXX,100,3.0,2.0,1.643164062499999,0.47674923595256036,0.5753840259484273,0.6458905627913172,0.06822951795179215,0.18979159735290455,0.0102966409892206
2023,EXX,100,4.0,2.0,1.6691650390624995,0.5593442737214981,0.6213338963929869,0.6081070548510477,0.0695666186558433,0.1910331480363551,0.011332993015946364
2024,EXX,100,4.0,2.0,1.619213867187499,0.314761048631132,0.5458675095489663,0.6081070548510477,0.0695666186558433,0.1910331480363551,0.011332993015946364
2025,EXX,100,4.0,2.0,1.6591308593749994,0.47674923595256036,0.5753840259484273,0.6081070548510477,0.0695666186558433,0.1910331480363551,0.011332993015946364
2023,EXX,100,5.0,2.0,1.6705566406249992,0.5593442737214981,0.6213338963929869,0.6148480774324152,0.0687843600282486,0.19279869954291107,0.009880133867832234
2024,EXX,100,5.0,2.0,1.620458984374999,0.314761048631132,0.5458675095489663,0.6148480774324152,0.0687843600282486,0.19279869954291107,0.009880133867832234
2025,EXX,100,5.0,2.0,1.6591308593749994,0.47674923595256036,0.5753840259484273,0.6148480774324152,0.0687843600282486,0.19279869954291107,0.009880133867832234
2023,EXX,500,1.5,6.0,1.9535644531249998,0.5593442737214981,0.6213338963929869,0.9101113001449512,0.06126521417291968,0.1295999301331205,0.004467193517516334
2024,EXX,500,1.5,7.0,1.9638183593750003,0.314761048631132,0.5458675095489663,0.9101113001449512,0.06126521417291968,0.1295999301331205,0.004467193517516334
2025,EXX,500,1.5,6.0,1.9241943359375,0.47674923595256036,0.5753840259484273,0.9101113001449512,0.06126521417291968,0.1295999301331205,0.004467193517516334
2023,EXX,500,2.0,2.0,1.5636230468749988,0.5593442737214981,0.6213338963929869,0.6415878780041245,0.07534430828779426,0.1626030845998598,0.009585761486779636
2024,EXX,500,2.0,3.0,1.9885009765624995,0.314761048631132,0.5458675095489663,0.6415878780041245,0.07534430828779426,0.1626030845998598,0.009585761486779636
2025,EXX,500,2.0,2.0,1.5469238281249988,0.47674923595256036,0.5753840259484273,0.6415878780041245,0.07534430828779426,0.1626030845998598,0.009585761486779636
2023,EXX,500,3.0,2.0,1.6824218749999993,0.5593442737214981,0.6213338963929869,0.5041549074661172,0.08765028886326166,0.07028080107153858,0.011613997193679913
2024,EXX,500,3.0,2.0,1.6439697265624993,0.314761048631132,0.5458675095489663,0.5041549074661172,0.08765028886326166,0.07028080107153858,0.011613997193679913
2025,EXX,500,3.0,2.0,1.6674804687499991,0.47674923595256036,0.5753840259484273,0.5041549074661172,0.08765028886326166,0.07028080107153858,0.011613997193679913
2023,EXX,500,4.0,2.0,1.6824951171874991,0.5593442737214981,0.6213338963929869,0.4987478838263995,0.08765675356479559,0.06295778114662028,0.015784412043401277
2024,EXX,500,4.0,2.0,1.6603027343749992,0.314761048631132,0.5458675095489663,0.4987478838263995,0.08765675356479559,0.06295778114662028,0.015784412043401277
2025,EXX,500,4.0,2.0,1.6806640624999996,0.47674923595256036,0.5753840259484273,0.4987478838263995,0.08765675356479559,0.06295778114662028,0.015784412043401277
2023,EXX,500,5.0,2.0,1.6875488281249993,0.5593442737214981,0.6213338963929869,0.4779979000837965,0.10973570783444796,0.0504817680438823,0.014650060339503244
2024,EXX,500,5.0,2.0,1.654003906249999,0.314761048631132,0.5458675095489663,0.4779979000837965,0.10973570783444796,0.0504817680438823,0.014650060339503244
2025,EXX,500,5.0,2.0,1.669384765624999,0.47674923595256036,0.5753840259484273,0.4779979000837965,0.10973570783444796,0.0504817680438823,0.014650060339503244
2023,EXX,1000,1.5,3.0,1.6914306640624996,0.5593442737214981,0.6213338963929869,0.8642204666632489,0.0584156314995794,0.14430048796252207,0.0050001070937333355
2024,EXX,1000,1.5,4.0,1.8778320312499996,0.314761048631132,0.5458675095489663,0.8642204666632489,0.0584156314995794,0.14430048796252207,0.0050001070937333355
2025,EXX,1000,1.5,4.0,1.9678466796874998,0.47674923595256036,0.5753840259484273,0.8642204666632489,0.0584156314995794,0.14430048796252207,0.0050001070937333355
2023,EXX,1000,2.0,2.0,1.6208984374999988,0.5593442737214981,0.6213338963929869,0.5872999336133674,0.07581958294086488,0.16740273604722913,0.007689765321911752
2024,EXX,1000,2.0,2.0,1.578930664062499,0.314761048631132,0.5458675095489663,0.5872999336133674,0.07581958294086488,0.16740273604722913,0.007689765321911752
2025,EXX,1000,2.0,2.0,1.6011962890624991,0.47674923595256036,0.5753840259484273,0.5872999336133674,0.07581958294086488,0.16740273604722913,0.007689765321911752
2023,EXX,1000,3.0,2.0,1.6963378906249988,0.5593442737214981,0.6213338963929869,0.3431409020325727,0.10880137393982173,0.05071493386527122,0.014823507081617587
2024,EXX,1000,3.0,2.0,1.6570800781249995,0.314761048631132,0.5458675095489663,0.3431409020325727,0.10880137393982173,0.05071493386527122,0.014823507081617587
2025,EXX,1000,3.0,2.0,1.6823486328124995,0.47674923595256036,0.5753840259484273,0.3431409020325727,0.10880137393982173,0.05071493386527122,0.014823507081617587
2023,EXX,1000,4.0,2.0,1.6778808593749992,0.5593442737214981,0.6213338963929869,0.38990153378067716,0.1075605611218648,-0.008890903007664272,0.011250717238942736
2024,EXX,1000,4.0,2.0,1.6522460937499996,0.314761048631132,0.5458675095489663,0.38990153378067716,0.1075605611218648,-0.008890903007664272,0.011250717238942736
2025,EXX,1000,4.0,2.0,1.6446289062499986,0.47674923595256036,0.5753840259484273,0.38990153378067716,0.1075605611218648,-0.008890903007664272,0.011250717238942736
2023,EXX,1000,5.0,2.0,1.6205322265624993,0.5593442737214981,0.6213338963929869,0.3423080335241401,0.10826654142083468,-0.035551385759933656,0.010188970570301478
2024,EXX,1000,5.0,2.0,1.6400878906249985,0.314761048631132,0.5458675095489663,0.3423080335241401,0.10826654142083468,-0.035551385759933656,0.010188970570301478
2025,EXX,1000,5.0,2.0,1.6608154296874993,0.47674923595256036,0.5753840259484273,0.3423080335241401,0.10826654142083468,-0.035551385759933656,0.010188970570301478
2023,EXX,1500,1.5,4.0,1.8945312499999996,0.5593442737214981,0.6213338963929869,0.8941765878623736,0.056789670422231,0.14767145835384005,0.004404628827266648
2024,EXX,1500,1.5,5.0,1.9852050781249995,0.314761048631132,0.5458675095489663,0.8941765878623736,0.056789670422231,0.14767145835384005,0.004404628827266648
2025,EXX,1500,1.5,4.0,1.8483154296874993,0.47674923595256036,0.5753840259484273,0.8941765878623736,0.056789670422231,0.14767145835384005,0.004404628827266648
2023,EXX,1500,2.0,2.0,1.613867187499999,0.5593442737214981,0.6213338963929869,0.6123269240556554,0.09071075623097413,0.16187023259169703,0.010804159358478792
2024,EXX,1500,2.0,2.0,1.570141601562499,0.314761048631132,0.5458675095489663,0.6123269240556554,0.09071075623097413,0.16187023259169703,0.010804159358478792
2025,EXX,1500,2.0,2.0,1.603100585937499,0.47674923595256036,0.5753840259484273,0.6123269240556554,0.09071075623097413,0.16187023259169703,0.010804159358478792
2023,EXX,1500,3.0,2.0,1.7084228515624993,0.5593442737214981,0.6213338963929869,0.4072275351354702,0.13624735210088917,-0.03494457653773552,0.015273528737527431
2024,EXX,1500,3.0,2.0,1.646826171874999,0.314761048631132,0.5458675095489663,0.4072275351354702,0.13624735210088917,-0.03494457653773552,0.015273528737527431
2025,EXX,1500,3.0,2.0,1.6641113281249993,0.47674923595256036,0.5753840259484273,0.4072275351354702,0.13624735210088917,-0.03494457653773552,0.015273528737527431
2023,EXX,1500,4.0,2.0,1.6627197265624991,0.5593442737214981,0.6213338963929869,0.3567060988163982,0.13717339537604706,-0.0919421498083277,0.0157324706443444
2024,EXX,1500,4.0,2.0,1.6489501953124988,0.314761048631132,0.5458675095489663,0.3567060988163982,0.13717339537604706,-0.0919421498083277,0.0157324706443444
2025,EXX,1500,4.0,2.0,1.6993408203124991,0.47674923595256036,0.5753840259484273,0.3567060988163982,0.13717339537604706,-0.0919421498083277,0.0157324706443444
2023,EXX,1500,5.0,2.0,1.6057373046874996,0.5593442737214981,0.6213338963929869,0.3556935425122889,0.17707551474816235,-0.04754308560715805,0.008348974524308946
2024,EXX,1500,5.0,2.0,1.6550292968749996,0.314761048631132,0.5458675095489663,0.3556935425122889,0.17707551474816235,-0.04754308560715805,0.008348974524308946
2025,EXX,1500,5.0,2.0,1.6381835937499991,0.47674923595256036,0.5753840259484273,0.3556935425122889,0.17707551474816235,-0.04754308560715805,0.008348974524308946
2023,FBR,50,1.5,9.0,1.8632568359374995,0.5693572507529234,0.37951992787824174,0.6626401325402669,0.10012426925283086,0.09642256446767151,0.005227846827048331
2024,FBR,50,1.5,9.0,1.8850097656249996,0.824576496465602,0.28198017006494647,0.6626401325402669,0.10012426925283086,0.09642256446767151,0.005227846827048331
2025,FBR,50,1.5,6.0,1.8756347656249996,0.4394807658396692,0.6056272093843489,0.6626401325402669,0.10012426925283086,0.09642256446767151,0.005227846827048331
2023,FBR,50,2.0,4.0,1.8215087890624995,0.5693572507529234,0.37951992787824174,0.5523964401846243,0.0774920154046729,0.10353227000242018,0.005919283278090217
2024,FBR,50,2.0,5.0,1.989599609374999,0.824576496465602,0.28198017006494647,0.5523964401846243,0.0774920154046729,0.10353227000242018,0.005919283278090217
2025,FBR,50,2.0,4.0,1.978759765625,0.4394807658396692,0.6056272093843489,0.5523964401846243,0.0774920154046729,0.10353227000242018,0.005919283278090217
2023,FBR,50,3.0,3.0,1.7764648437499995,0.5693572507529234,0.37951992787824174,0.44836260247625465,0.09454953092794274,0.12635701704385935,0.006270662572747461
2024,FBR,50,3.0,3.0,1.8760009765624996,0.824576496465602,0.28198017006494647,0.44836260247625465,0.09454953092794274,0.12635701704385935,0.006270662572747461
2025,FBR,50,3.0,3.0,1.9647705078125002,0.4394807658396692,0.6056272093843489,0.44836260247625465,0.09454953092794274,0.12635701704385935,0.006270662572747461
2023,FBR,50,4.0,3.0,1.8452392578124996,0.5693572507529234,0.37951992787824174,0.45466744708709045,0.10394598360451138,0.12361071304009165,0.015326891851914966
2024,FBR,50,4.0,3.0,1.9247802734374995,0.824576496465602,0.28198017006494647,0.45466744708709045,0.10394598360451138,0.12361071304009165,0.015326891851914966
2025,FBR,50,4.0,2.0,1.5385742187499991,0.4394807658396692,0.6056272093843489,0.45466744708709045,0.10394598360451138,0.12361071304009165,0.015326891851914966
2023,FBR,50,5.0,3.0,1.8296386718749997,0.5693572507529234,0.37951992787824174,0.40168760255156727,0.0984014451575529,0.1355945150151323,0.012192047081873998
2024,FBR,50,5.0,3.0,1.9658691406249997,0.824576496465602,0.28198017006494647,0.40168760255156727,0.0984014451575529,0.1355945150151323,0.012192047081873998
2025,FBR,50,5.0,2.0,1.5404052734374991,0.4394807658396692,0.6056272093843489,0.40168760255156727,0.0984014451575529,0.1355945150151323,0.012192047081873998
2023,FBR,100,1.5,7.0,1.8577636718749995,0.5693572507529234,0.37951992787824174,0.6048475902819984,0.08329626907070543,0.09428249569576351,0.0062434860047037525
2024,FBR,100,1.5,8.0,1.97509765625,0.824576496465602,0.28198017006494647,0.6048475902819984,0.08329626907070543,0.09428249569576351,0.0062434860047037525
2025,FBR,100,1.5,5.0,1.8702880859374993,0.4394807658396692,0.6056272093843489,0.6048475902819984,0.08329626907070543,0.09428249569576351,0.0062434860047037525
2023,FBR,100,2.0,4.0,1.923828125,0.5693572507529234,0.37951992787824174,0.48075343273539767,0.08975025634048274,0.11950677118367292,0.009535757207074252
2024,FBR,100,2.0,3.0,1.7343505859374995,0.824576496465602,0.28198017006494647,0.48075343273539767,0.08975025634048274,0.11950677118367292,0.009535757207074252
2025,FBR,100,2.0,3.0,1.8460449218749995,0.4394807658396692,0.6056272093843489,0.48075343273539767,0.08975025634048274,0.11950677118367292,0.009535757207074252
2023,FBR,100,3.0,3.0,1.8816406250000002,0.5693572507529234,0.37951992787824174,0.2897166819544431,0.08016228784184495,0.03717360228026062,0.02054949020063486
2024,FBR,100,3.0,3.0,1.882666015625,0.824576496465602,0.28198017006494647,0.2897166819544431,0.08016228784184495,0.03717360228026062,0.02054949020063486
2025,FBR,100,3.0,2.0,1.5729248046874993,0.4394807658396692,0.6056272093843489,0.2897166819544431,0.08016228784184495,0.03717360228026062,0.02054949020063486
2023,FBR,100,4.0,3.0,1.8354980468750002,0.5693572507529234,0.37951992787824174,0.3364024104966522,0.10327214681785701,0.08181772724661064,0.0255329502609869
2024,FBR,100,4.0,2.0,1.503491210937499,0.824576496465602,0.28198017006494647,0.3364024104966522,0.10327214681785701,0.08181772724661064,0.0255329502609869
2025,FBR,100,4.0,2.0,1.5516845703124993,0.4394807658396692,0.6056272093843489,0.3364024104966522,0.10327214681785701,0.08181772724661064,0.0255329502609869
2023,FBR,100,5.0,3.0,1.8450195312499993,0.5693572507529234,0.37951992787824174,0.30279077092732626,0.07924552992073708,0.055001413065360286,0.02028796113578801
2024,FBR,100,5.0,2.0,1.5760742187499988,0.824576496465602,0.28198017006494647,0.30279077092732626,0.07924552992073708,0.055001413065360286,0.02028796113578801
2025,FBR,100,5.0,2.0,1.4833496093749985,0.4394807658396692,0.6056272093843489,0.30279077092732626,0.07924552992073708,0.055001413065360286,0.02028796113578801
2023,FBR,500,1.5,7.0,1.9297607421874998,0.5693572507529234,0.37951992787824174,0.6442274468654099,0.09989431665727254,0.038605746065173405,0.010088466056884344
2024,FBR,500,1.5,6.0,1.8679443359374996,0.824576496465602,0.28198017006494647,0.6442274468654099,0.09989431665727254,0.038605746065173405,0.010088466056884344
2025,FBR,500,1.5,5.0,1.9550292968750003,0.4394807658396692,0.6056272093843489,0.6442274468654099,0.09989431665727254,0.038605746065173405,0.010088466056884344
2023,FBR,500,2.0,3.0,1.8196777343749995,0.5693572507529234,0.37951992787824174,0.33848929866386945,0.08633379395513145,0.10625407606330517,0.00642554894481246
2024,FBR,500,2.0,3.0,1.7775634765624995,0.824576496465602,0.28198017006494647,0.33848929866386945,0.08633379395513145,0.10625407606330517,0.00642554894481246
2025,FBR,500,2.0,3.0,1.9192138671874996,0.4394807658396692,0.6056272093843489,0.33848929866386945,0.08633379395513145,0.10625407606330517,0.00642554894481246
2024,FBR,500,3.0,3.0,1.964111328125,0.824576496465602,0.28198017006494647,0.1560765690803938,0.13871339243471567,0.09228129907190273,0.028036639123557815
2023,FBR,1000,1.5,4.0,1.8152099609374996,0.5693572507529234,0.37951992787824174,0.5701547988475874,0.07683318289977019,0.0860974793121792,0.005647695164547203
2024,FBR,1000,1.5,4.0,1.8281738281249997,0.824576496465602,0.28198017006494647,0.5701547988475874,0.07683318289977019,0.0860974793121792,0.005647695164547203
2025,FBR,1000,1.5,4.0,1.9858642578124996,0.4394807658396692,0.6056272093843489,0.5701547988475874,0.07683318289977019,0.0860974793121792,0.005647695164547203
2023,FBR,1000,2.0,3.0,1.8916015624999996,0.5693572507529234,0.37951992787824174,0.2952317276193313,0.09921082310534,0.11085524315760453,0.022598534724805736
2024,FBR,1000,2.0,3.0,1.8486816406249997,0.824576496465602,0.28198017006494647,0.2952317276193313,0.09921082310534,0.11085524315760453,0.022598534724805736
2025,FBR,1000,2.0,3.0,1.9446289062499993,0.4394807658396692,0.6056272093843489,0.2952317276193313,0.09921082310534,0.11085524315760453,0.022598534724805736
2023,FBR,1500,1.5,5.0,1.8916748046874998,0.5693572507529234,0.37951992787824174,0.5481346403063091,0.08170490890045622,0.09608150287678115,0.0057822224838353885
2024,FBR,1500,1.5,6.0,1.9802978515625007,0.824576496465602,0.28198017006494647,0.5481346403063091,0.08170490890045622,0.09608150287678115,0.0057822224838353885
2025,FBR,1500,1.5,4.0,1.8981201171874993,0.4394807658396692,0.6056272093843489,0.5481346403063091,0.08170490890045622,0.09608150287678115,0.0057822224838353885
2023,FBR,1500,2.0,3.0,1.8777587890624998,0.5693572507529234,0.37951992787824174,0.36441278288733525,0.10784805582936398,0.03659747788718492,0.01225044240458232
2024,FBR,1500,2.0,3.0,1.8374755859374998,0.824576496465602,0.28198017006494647,0.36441278288733525,0.10784805582936398,0.03659747788718492,0.01225044240458232
2025,FBR,1500,2.0,2.0,1.543774414062499,0.4394807658396692,0.6056272093843489,0.36441278288733525,0.10784805582936398,0.03659747788718492,0.01225044240458232
2023,FFB,50,1.5,7.0,1.8477294921874998,0.8030383185484455,0.5084820186382637,0.7563780477280758,0.20774981170604156,0.09433291491334983,0.017667139819610368
2024,FFB,50,1.5,9.0,1.8427490234374995,36.62110262538038,0.4333166101960716,0.7563780477280758,0.20774981170604156,0.09433291491334983,0.017667139819610368
2025,FFB,50,1.5,9.0,1.9559814453125002,0.46651831521292647,0.4237435317409004,0.7563780477280758,0.20774981170604156,0.09433291491334983,0.017667139819610368
2023,FFB,50,2.0,3.0,1.6663818359374991,0.8030383185484455,0.5084820186382637,0.4835262713838517,0.07900203958140488,0.08412798705024851,0.013371433136717417
2024,FFB,50,2.0,4.0,1.8625244140624995,36.62110262538038,0.4333166101960716,0.4835262713838517,0.07900203958140488,0.08412798705024851,0.013371433136717417
2025,FFB,50,2.0,4.0,1.9307861328125,0.46651831521292647,0.4237435317409004,0.4835262713838517,0.07900203958140488,0.08412798705024851,0.013371433136717417
2023,FFB,50,3.0,3.0,1.9611083984374993,0.8030383185484455,0.5084820186382637,0.44792997705105686,0.08668781067647569,0.0690732011773399,0.015742490199889245
2024,FFB,50,3.0,3.0,1.9321044921874995,36.62110262538038,0.4333166101960716,0.44792997705105686,0.08668781067647569,0.0690732011773399,0.015742490199889245
2025,FFB,50,3.0,3.0,1.9533447265625004,0.46651831521292647,0.4237435317409004,0.44792997705105686,0.08668781067647569,0.0690732011773399,0.015742490199889245
2023,FFB,50,4.0,3.0,1.9868164062499991,0.8030383185484455,0.5084820186382637,0.463568074476247,0.09396673669753214,0.06180269298623274,0.007338909687076369
2024,FFB,50,4.0,3.0,1.9773681640624998,36.62110262538038,0.4333166101960716,0.463568074476247,0.09396673669753214,0.06180269298623274,0.007338909687076369
2025,FFB,50,4.0,3.0,1.9770019531249998,0.46651831521292647,0.4237435317409004,0.463568074476247,0.09396673669753214,0.06180269298623274,0.007338909687076369
2023,FFB,50,5.0,2.0,1.5427490234374988,0.8030383185484455,0.5084820186382637,0.45901950082216686,0.13154965609339508,0.08390605260800743,0.00921308993942598
2024,FFB,50,5.0,3.0,1.9868164062499991,36.62110262538038,0.4333166101960716,0.45901950082216686,0.13154965609339508,0.08390605260800743,0.00921308993942598
2025,FFB,50,5.0,3.0,1.9882080078124993,0.46651831521292647,0.4237435317409004,0.45901950082216686,0.13154965609339508,0.08390605260800743,0.00921308993942598
2023,FFB,100,1.5,7.0,1.9841796874999993,0.8030383185484455,0.5084820186382637,0.6068159487900419,0.12731052668912088,0.08611330467975103,0.007545323859884068
2024,FFB,100,1.5,7.0,1.8165283203124991,36.62110262538038,0.4333166101960716,0.6068159487900419,0.12731052668912088,0.08611330467975103,0.007545323859884068
2025,FFB,100,1.5,7.0,1.9726806640624996,0.46651831521292647,0.4237435317409004,0.6068159487900419,0.12731052668912088,0.08611330467975103,0.007545323859884068
2023,FFB,100,2.0,3.0,1.7475341796874995,0.8030383185484455,0.5084820186382637,0.6176970323351775,0.1736330695953125,0.060980666064903176,0.012772912102198618
2024,FFB,100,2.0,3.0,1.7694335937499996,36.62110262538038,0.4333166101960716,0.6176970323351775,0.1736330695953125,0.060980666064903176,0.012772912102198618
2025,FFB,100,2.0,3.0,1.8103027343749996,0.46651831521292647,0.4237435317409004,0.6176970323351775,0.1736330695953125,0.060980666064903176,0.012772912102198618
2023,FFB,100,3.0,3.0,1.9624267578124996,0.8030383185484455,0.5084820186382637,0.37260714550932383,0.10676528805203633,-0.010580182678887618,0.018648867468172018
2024,FFB,100,3.0,2.0,1.528393554687499,36.62110262538038,0.4333166101960716,0.37260714550932383,0.10676528805203633,-0.010580182678887618,0.018648867468172018
2025,FFB,100,3.0,2.0,1.537182617187499,0.46651831521292647,0.4237435317409004,0.37260714550932383,0.10676528805203633,-0.010580182678887618,0.018648867468172018
2023,FFB,100,4.0,3.0,1.9878417968749993,0.8030383185484455,0.5084820186382637,0.38240040305903183,0.10135576819622531,-0.034599175120998076,0.016034740707230263
2024,FFB,100,4.0,2.0,1.5593017578124986,36.62110262538038,0.4333166101960716,0.38240040305903183,0.10135576819622531,-0.034599175120998076,0.016034740707230263
2025,FFB,100,4.0,2.0,1.5638427734374982,0.46651831521292647,0.4237435317409004,0.38240040305903183,0.10135576819622531,-0.034599175120998076,0.016034740707230263
2024,FFB,100,5.0,2.0,1.5738769531249988,36.62110262538038,0.4333166101960716,0.39670434456025866,0.09958995441675901,-0.04205867738549292,0.01228240927374069
2025,FFB,100,5.0,2.0,1.5717529296874986,0.46651831521292647,0.4237435317409004,0.39670434456025866,0.09958995441675901,-0.04205867738549292,0.01228240927374069
2023,FFB,500,1.5,5.0,1.8743896484374991,0.8030383185484455,0.5084820186382637,0.8582975914220786,0.19069035344724924,0.10374094514551967,0.012858391693496883
2024,FFB,500,1.5,7.0,1.8773925781249998,36.62110262538038,0.4333166101960716,0.8582975914220786,0.19069035344724924,0.10374094514551967,0.012858391693496883
2025,FFB,500,1.5,6.0,1.9559814453125002,0.46651831521292647,0.4237435317409004,0.8582975914220786,0.19069035344724924,0.10374094514551967,0.012858391693496883
