year,ticker,N,delta,xmin,alpha,gamma (nlls),gamma (psd),phi exponent,beta exponent
2023,CAT,1000,2,2.0,1.315770269173481,0.5464126171266339,0.0764098675722813,0.1836618604227513,-0.010477719945252307
2024,CAT,1000,2,2.0,1.3377290377934532,0.8383347985710432,0.595544381908308,0.1836618604227513,-0.010477719945252307
2023,CCO,100,2,3.0,1.8147705078124998,0.5052800730990381,0.7963280879182697,0.6703750308754933,-0.34131196631731386
2023,CCO,100,3,2.0,1.5322753906249988,0.5052800730990381,0.7963280879182697,0.43193479635624343,-0.08664599764098907
2023,CCO,100,4,2.0,1.491772460937498,0.5052800730990381,0.7963280879182697,0.43093180710460316,-0.2206965063480543
2023,CCO,500,2,3.0,1.8450195312499993,0.5052800730990381,0.7963280879182697,0.36725396974581254,-0.2986052367206073
2023,CCO,1000,2,2.0,1.4810058593749988,0.5052800730990381,0.7963280879182697,1.0100314410311295,-0.3223199554761644
2023,CFR,100,2,3.0,1.9712158203124996,0.3701760971683904,0.49236793192710204,0.6318912853580473,0.18069562042160775
2024,CFR,100,2,3.0,1.9259521484374993,0.3845183201395391,0.5160517738614973,0.6318912853580473,0.18069562042160775
2025,CFR,100,2,3.0,1.9873291015624996,0.5511991658386647,0.5285537960112999,0.6318912853580473,0.18069562042160775
2023,CFR,100,3,2.0,1.6083007812499996,0.3701760971683904,0.49236793192710204,0.5471478825990063,0.19728706654114073
2024,CFR,100,3,2.0,1.6034301757812495,0.3845183201395391,0.5160517738614973,0.5471478825990063,0.19728706654114073
2025,CFR,100,3,2.0,1.6329833984374984,0.5511991658386647,0.5285537960112999,0.5471478825990063,0.19728706654114073
2023,CFR,100,4,2.0,1.6205322265624993,0.3701760971683904,0.49236793192710204,0.5522349187051545,0.18333964034127895
2024,CFR,100,4,2.0,1.6126953124999992,0.3845183201395391,0.5160517738614973,0.5522349187051545,0.18333964034127895
2025,CFR,100,4,2.0,1.6392822265624991,0.5511991658386647,0.5285537960112999,0.5522349187051545,0.18333964034127895
2023,CFR,500,2,2.0,1.560620117187499,0.3701760971683904,0.49236793192710204,0.49466498673656495,0.21354067417612188
2024,CFR,500,2,2.0,1.5431884765624995,0.3845183201395391,0.5160517738614973,0.49466498673656495,0.21354067417612188
2025,CFR,500,2,2.0,1.5688232421874986,0.5511991658386647,0.5285537960112999,0.49466498673656495,0.21354067417612188
2023,CFR,500,3,2.0,1.6515869140624995,0.3701760971683904,0.49236793192710204,0.42906263241620685,0.35683665621761845
2024,CFR,500,3,2.0,1.6376708984374986,0.3845183201395391,0.5160517738614973,0.42906263241620685,0.35683665621761845
2025,CFR,500,3,2.0,1.6571533203124993,0.5511991658386647,0.5285537960112999,0.42906263241620685,0.35683665621761845
2023,CFR,500,4,2.0,1.6622070312499995,0.3701760971683904,0.49236793192710204,0.4173945110055007,0.4391944066940673
2024,CFR,500,4,2.0,1.6507812499999992,0.3845183201395391,0.5160517738614973,0.4173945110055007,0.4391944066940673
2025,CFR,500,4,2.0,1.6671142578124991,0.5511991658386647,0.5285537960112999,0.4173945110055007,0.4391944066940673
2023,CFR,1000,2,2.0,1.590283203124999,0.3701760971683904,0.49236793192710204,0.530467836924029,0.27122384510121633
2024,CFR,1000,2,2.0,1.5776855468749993,0.3845183201395391,0.5160517738614973,0.530467836924029,0.27122384510121633
2025,CFR,1000,2,2.0,1.6025878906249988,0.5511991658386647,0.5285537960112999,0.530467836924029,0.27122384510121633
2023,CFR,1000,3,2.0,1.6539306640624991,0.3701760971683904,0.49236793192710204,0.34396439226438064,0.6768246174009409
2024,CFR,1000,3,2.0,1.642431640624999,0.3845183201395391,0.5160517738614973,0.34396439226438064,0.6768246174009409
2025,CFR,1000,3,2.0,1.6601562499999991,0.5511991658386647,0.5285537960112999,0.34396439226438064,0.6768246174009409
2023,CFR,1000,4,2.0,1.6785400390624998,0.3701760971683904,0.49236793192710204,0.39596098074873903,0.9999962445311326
2024,CFR,1000,4,2.0,1.6523193359374995,0.3845183201395391,0.5160517738614973,0.39596098074873903,0.9999962445311326
2025,CFR,1000,4,2.0,1.6619140624999993,0.5511991658386647,0.5285537960112999,0.39596098074873903,0.9999962445311326
2023,CGR,100,2,3.0,1.508480631976667,0.5329592776567191,0.2616757684165185,2.6828581610834754,-0.9064117329128581
2024,CGR,100,2,2.0,1.6080810546874993,0.5463398671180878,0.6286965795687203,2.6828581610834754,-0.9064117329128581
2025,CGR,100,2,3.0,1.6472656249999993,0.1611336751369583,0.4788113826713102,2.6828581610834754,-0.9064117329128581
2023,CGR,500,2,3.0,1.7594726562499998,0.5329592776567191,0.2616757684165185,1.8640119318923554,-0.7692365732601276
2025,CHP,100,2,2.0,1.4629150390624988,0.4106013807557312,0.37534675372651416,1.8096084958832683,-1.6574380313273143
2023,CLH,100,2,3.0,1.7879638671874991,0.664826236497726,0.46692885815856533,0.4059975672226327,0.003790122167755602
2024,CLH,100,2,4.0,1.966162109375,0.5732878743385046,0.49403259967986113,0.4059975672226327,0.003790122167755602
2025,CLH,100,2,3.0,1.8170410156249992,0.5676740329339731,0.5780481962124305,0.4059975672226327,0.003790122167755602
2023,CLH,100,3,2.0,1.469799804687499,0.664826236497726,0.46692885815856533,0.18770824771856873,0.22168835418233976
2024,CLH,100,3,3.0,1.7900146484374986,0.5732878743385046,0.49403259967986113,0.18770824771856873,0.22168835418233976
2025,CLH,100,3,3.0,1.8928466796874996,0.5676740329339731,0.5780481962124305,0.18770824771856873,0.22168835418233976
2024,CLH,100,4,2.0,1.4086425781249985,0.5732878743385046,0.49403259967986113,0.48979427679722976,0.10924017422317106
2023,CLH,500,2,3.0,1.7749267578124996,0.664826236497726,0.46692885815856533,0.42559530816543234,0.08223029753315106
2024,CLH,500,2,3.0,1.7566894531249995,0.5732878743385046,0.49403259967986113,0.42559530816543234,0.08223029753315106
2025,CLH,500,2,3.0,1.8594482421874998,0.5676740329339731,0.5780481962124305,0.42559530816543234,0.08223029753315106
2023,CLH,1000,2,2.0,1.373120117187498,0.664826236497726,0.46692885815856533,0.1984821777426177,0.19810980608339673
2024,CLH,1000,2,3.0,1.789648437499999,0.5732878743385046,0.49403259967986113,0.1984821777426177,0.19810980608339673
2025,CLH,1000,2,1.0,0.995668945505491,0.5676740329339731,0.5780481962124305,0.1984821777426177,0.19810980608339673
2023,CLS,100,2,2.0,1.5168945312499984,0.5031141484390899,0.6531178050302471,0.9000889168353405,0.17354619464332238
2024,CLS,100,2,3.0,1.9095458984375,0.454934793384557,0.5522478663978849,0.9000889168353405,0.17354619464332238
2025,CLS,100,2,3.0,1.9342285156249996,0.34212414801157903,0.5851512967662629,0.9000889168353405,0.17354619464332238
2023,CLS,100,3,2.0,1.6696044921874993,0.5031141484390899,0.6531178050302471,0.7596147396708319,0.18825429798946583
2024,CLS,100,3,2.0,1.6266113281249992,0.454934793384557,0.5522478663978849,0.7596147396708319,0.18825429798946583
2025,CLS,100,3,2.0,1.6280761718749992,0.34212414801157903,0.5851512967662629,0.7596147396708319,0.18825429798946583
2023,CLS,100,4,2.0,1.6800781249999996,0.5031141484390899,0.6531178050302471,0.7642353074983912,0.19286659259675087
2024,CLS,100,4,2.0,1.638439941406249,0.454934793384557,0.5522478663978849,0.7642353074983912,0.19286659259675087
2025,CLS,100,4,2.0,1.6430908203124988,0.34212414801157903,0.5851512967662629,0.7642353074983912,0.19286659259675087
2023,CLS,500,2,2.0,1.5784912109374991,0.5031141484390899,0.6531178050302471,0.8002110980843357,0.1951750163359963
2024,CLS,500,2,2.0,1.5368896484374988,0.454934793384557,0.5522478663978849,0.8002110980843357,0.1951750163359963
2025,CLS,500,2,2.0,1.5484619140624991,0.34212414801157903,0.5851512967662629,0.8002110980843357,0.1951750163359963
2023,CLS,500,3,2.0,1.6915039062499995,0.5031141484390899,0.6531178050302471,0.6573296588207314,0.2472681751662627
2024,CLS,500,3,2.0,1.6582519531249993,0.454934793384557,0.5522478663978849,0.6573296588207314,0.2472681751662627
2025,CLS,500,3,2.0,1.669531249999999,0.34212414801157903,0.5851512967662629,0.6573296588207314,0.2472681751662627
2023,CLS,500,4,2.0,1.695385742187499,0.5031141484390899,0.6531178050302471,0.6798791769775774,0.24494942579708076
2024,CLS,500,4,2.0,1.6704101562499991,0.454934793384557,0.5522478663978849,0.6798791769775774,0.24494942579708076
2025,CLS,500,4,2.0,1.6766357421874991,0.34212414801157903,0.5851512967662629,0.6798791769775774,0.24494942579708076
2023,CLS,1000,2,2.0,1.6356933593749994,0.5031141484390899,0.6531178050302471,0.7872212737714668,0.19577786473067144
2024,CLS,1000,2,2.0,1.5907958984374986,0.454934793384557,0.5522478663978849,0.7872212737714668,0.19577786473067144
2025,CLS,1000,2,2.0,1.6010498046874995,0.34212414801157903,0.5851512967662629,0.7872212737714668,0.19577786473067144
2023,CLS,1000,3,2.0,1.6969238281249992,0.5031141484390899,0.6531178050302471,0.5748602230961721,0.24213985671687338
2024,CLS,1000,3,2.0,1.6663085937499993,0.454934793384557,0.5522478663978849,0.5748602230961721,0.24213985671687338
2025,CLS,1000,3,2.0,1.6710693359374993,0.34212414801157903,0.5851512967662629,0.5748602230961721,0.24213985671687338
2023,CLS,1000,4,2.0,1.6940673828124995,0.5031141484390899,0.6531178050302471,0.5886593939672973,0.26619113801863975
2024,CLS,1000,4,2.0,1.6759765624999994,0.454934793384557,0.5522478663978849,0.5886593939672973,0.26619113801863975
2025,CLS,1000,4,2.0,1.674145507812499,0.34212414801157903,0.5851512967662629,0.5886593939672973,0.26619113801863975
2023,CMH,100,2,3.0,1.5861816406249987,0.4439367211736617,0.44634218357224376,0.3266754794617653,0.06428069816184268
2024,CMH,100,2,4.0,1.8838378906249997,0.5231446394766237,0.48739024779389906,0.3266754794617653,0.06428069816184268
2025,CMH,100,2,3.0,1.9706298828125002,0.8460927981364971,0.5796739018104248,0.3266754794617653,0.06428069816184268
2024,CMH,500,2,3.0,1.7424804687499993,0.5231446394766237,0.48739024779389906,0.36103212387020894,0.3164484533451978
2024,CMH,1000,2,2.0,1.4086425781249985,0.5231446394766237,0.48739024779389906,0.11065009560587884,-1.155525006933232
2023,CML,100,2,2.0,1.520336914062499,0.5131550981275649,0.6243225262876928,0.5582016560155196,0.21212464278218676
2024,CML,100,2,3.0,1.9220703124999998,0.5939486633474667,0.5279365406068777,0.5582016560155196,0.21212464278218676
2025,CML,100,2,3.0,1.9208251953124993,0.7034336408510239,0.5525004426218998,0.5582016560155196,0.21212464278218676
2023,CML,100,3,2.0,1.6091796874999993,0.5131550981275649,0.6243225262876928,0.49396913974155693,0.24388182744647718
2024,CML,100,3,2.0,1.577832031249999,0.5939486633474667,0.5279365406068777,0.49396913974155693,0.24388182744647718
2025,CML,100,3,2.0,1.5964355468749991,0.7034336408510239,0.5525004426218998,0.49396913974155693,0.24388182744647718
2023,CML,100,4,2.0,1.647045898437499,0.5131550981275649,0.6243225262876928,0.38687044047487523,0.20902576647198004
2024,CML,100,4,2.0,1.601269531249999,0.5939486633474667,0.5279365406068777,0.38687044047487523,0.20902576647198004
2025,CML,100,4,2.0,1.613354492187499,0.7034336408510239,0.5525004426218998,0.38687044047487523,0.20902576647198004
2023,CML,500,2,2.0,1.5502929687499991,0.5131550981275649,0.6243225262876928,0.5271042317814683,0.25536591355527305
2024,CML,500,2,3.0,1.9802246093750004,0.5939486633474667,0.5279365406068777,0.5271042317814683,0.25536591355527305
2025,CML,500,2,3.0,1.9679931640624995,0.7034336408510239,0.5525004426218998,0.5271042317814683,0.25536591355527305
2023,CML,500,3,2.0,1.6800048828124998,0.5131550981275649,0.6243225262876928,0.3526512138023309,0.27677730591862393
2024,CML,500,3,2.0,1.6025878906249988,0.5939486633474667,0.5279365406068777,0.3526512138023309,0.27677730591862393
2025,CML,500,3,2.0,1.6278564453124993,0.7034336408510239,0.5525004426218998,0.3526512138023309,0.27677730591862393
2025,CML,500,4,2.0,1.599804687499999,0.7034336408510239,0.5525004426218998,0.3389136976616281,0.4338178425170098
2023,CML,1000,2,2.0,1.6359863281249991,0.5131550981275649,0.6243225262876928,0.45173063765608523,0.23985680325834519
2024,CML,1000,2,2.0,1.5740966796874991,0.5939486633474667,0.5279365406068777,0.45173063765608523,0.23985680325834519
2025,CML,1000,2,2.0,1.5755615234374991,0.7034336408510239,0.5525004426218998,0.45173063765608523,0.23985680325834519
2025,CML,1000,3,2.0,1.5812744140624995,0.7034336408510239,0.5525004426218998,0.41544802321768687,0.04487737201094735
2023,CPI,100,2,2.0,1.523779296874999,0.49647388122190256,0.6463652953114674,0.9772038989661871,0.17310732098512016
2024,CPI,100,2,3.0,1.9485107421874996,0.5416471207949727,0.5718840516867247,0.9772038989661871,0.17310732098512016
2025,CPI,100,2,2.0,1.515539550781249,1.5395673939405619,0.6601354322643552,0.9772038989661871,0.17310732098512016
2023,CPI,100,3,2.0,1.6786132812499996,0.49647388122190256,0.6463652953114674,0.8826950529263626,0.18345194158069295
2024,CPI,100,3,2.0,1.638623046874999,0.5416471207949727,0.5718840516867247,0.8826950529263626,0.18345194158069295
2025,CPI,100,3,2.0,1.6824218749999993,1.5395673939405619,0.6601354322643552,0.8826950529263626,0.18345194158069295
2023,CPI,100,4,2.0,1.6933349609374995,0.49647388122190256,0.6463652953114674,0.872028499164767,0.19251733496390003
2024,CPI,100,4,2.0,1.654150390624999,0.5416471207949727,0.5718840516867247,0.872028499164767,0.19251733496390003
2025,CPI,100,4,2.0,1.6920898437499998,1.5395673939405619,0.6601354322643552,0.872028499164767,0.19251733496390003
2023,CPI,500,2,2.0,1.5828124999999993,0.49647388122190256,0.6463652953114674,0.9261427438193561,0.1858209998915388
2024,CPI,500,2,2.0,1.5486083984374988,0.5416471207949727,0.5718840516867247,0.9261427438193561,0.1858209998915388
2025,CPI,500,2,2.0,1.5918212890624988,1.5395673939405619,0.6601354322643552,0.9261427438193561,0.1858209998915388
2023,CPI,500,3,2.0,1.7046142578124996,0.49647388122190256,0.6463652953114674,0.7804754948747955,0.21884854126071182
2024,CPI,500,3,2.0,1.6854248046875,0.5416471207949727,0.5718840516867247,0.7804754948747955,0.21884854126071182
2025,CPI,500,3,2.0,1.7123779296874995,1.5395673939405619,0.6601354322643552,0.7804754948747955,0.21884854126071182
2023,CPI,500,4,2.0,1.7068115234374988,0.49647388122190256,0.6463652953114674,0.7520076744998017,0.23540686844324346
2024,CPI,500,4,2.0,1.6967773437499991,0.5416471207949727,0.5718840516867247,0.7520076744998017,0.23540686844324346
2025,CPI,500,4,2.0,1.7141357421874988,1.5395673939405619,0.6601354322643552,0.7520076744998017,0.23540686844324346
2023,CPI,1000,2,2.0,1.6377441406249988,0.49647388122190256,0.6463652953114674,0.8176531698147059,0.19667660218359906
2024,CPI,1000,2,2.0,1.6112304687499996,0.5416471207949727,0.5718840516867247,0.8176531698147059,0.19667660218359906
2025,CPI,1000,2,2.0,1.6488037109374991,1.5395673939405619,0.6601354322643552,0.8176531698147059,0.19667660218359906
2023,CPI,1000,3,2.0,1.7116455078124995,0.49647388122190256,0.6463652953114674,0.6893330199270987,0.17641318772742864
2024,CPI,1000,3,2.0,1.6929687499999995,0.5416471207949727,0.5718840516867247,0.6893330199270987,0.17641318772742864
2025,CPI,1000,3,2.0,1.7227783203124991,1.5395673939405619,0.6601354322643552,0.6893330199270987,0.17641318772742864
2023,CPI,1000,4,2.0,1.7053466796874996,0.49647388122190256,0.6463652953114674,0.768769029104154,0.21549984997091848
2024,CPI,1000,4,2.0,1.6898925781249994,0.5416471207949727,0.5718840516867247,0.768769029104154,0.21549984997091848
2025,CPI,1000,4,2.0,1.7147216796874991,1.5395673939405619,0.6601354322643552,0.768769029104154,0.21549984997091848
2023,CSB,100,2,3.0,1.7424804687499993,0.9062372296322023,0.2899457210112244,0.4957330991242765,-0.05934184639225407
2024,CSB,100,2,4.0,1.9505615234375,0.5792962489839755,0.4954937604630375,0.4957330991242765,-0.05934184639225407
2025,CSB,100,2,2.0,1.3524048352254754,0.6040738122409471,0.674852844498643,0.4957330991242765,-0.05934184639225407
2023,CSB,100,3,3.0,1.9262451171874995,0.9062372296322023,0.2899457210112244,0.32766381899455815,-0.20515313536012122
2024,CSB,100,3,3.0,1.8672119140624996,0.5792962489839755,0.4954937604630375,0.32766381899455815,-0.20515313536012122
2023,CSB,100,4,3.0,1.7245361328124993,0.9062372296322023,0.2899457210112244,0.2966907269598248,-0.21659731971078064
2023,CSB,500,2,3.0,1.7982177734374991,0.9062372296322023,0.2899457210112244,0.4722677626799603,-0.05720726508914105
2024,CSB,500,2,3.0,1.7396240234374991,0.5792962489839755,0.4954937604630375,0.4722677626799603,-0.05720726508914105
2025,CSB,500,2,3.0,1.9616943359374996,0.6040738122409471,0.674852844498643,0.4722677626799603,-0.05720726508914105
2023,CSB,500,3,3.0,1.8048828124999998,0.9062372296322023,0.2899457210112244,0.49391647066381184,-0.15812935011425996
2023,CSB,1000,2,2.0,1.4476806640624984,0.9062372296322023,0.2899457210112244,0.5366187226689514,-0.03544184777236989
2024,CSB,1000,2,3.0,1.8211425781249995,0.5792962489839755,0.4954937604630375,0.5366187226689514,-0.03544184777236989
2025,CSB,1000,2,3.0,1.8974609374999996,0.6040738122409471,0.674852844498643,0.5366187226689514,-0.03544184777236989
2023,CTA,100,2,3.0,1.7044677734374991,0.4389720046006649,0.7050877123128223,0.15526898206404272,-0.08958982414462227
2024,CTA,100,2,5.0,1.6733843670582558,6.191018693464907,0.2647952863917745,0.15526898206404272,-0.08958982414462227
2025,CTA,100,2,4.0,1.9277099609374995,0.7109987323063758,0.2669680028448024,0.15526898206404272,-0.08958982414462227
2024,CTA,100,3,5.0,1.9790527343750002,6.191018693464907,0.2647952863917745,0.035719797907481234,-0.05778719323578843
2025,CTA,100,3,2.0,1.4011718749999984,0.7109987323063758,0.2669680028448024,0.035719797907481234,-0.05778719323578843
2023,CTA,500,2,2.0,1.3115753839047892,0.4389720046006649,0.7050877123128223,0.11545498374313473,0.15467672911251976
2024,CTA,500,2,5.0,1.8407714843749998,6.191018693464907,0.2647952863917745,0.11545498374313473,0.15467672911251976
2025,CTA,500,2,3.0,1.6655761718749993,0.7109987323063758,0.2669680028448024,0.11545498374313473,0.15467672911251976
2024,CTA,1000,2,4.0,1.7541992187499993,6.191018693464907,0.2647952863917745,0.15825764833844777,-0.1706402071369731
2023,DCP,100,2,3.0,1.9864501953124991,0.4746721739406597,0.6140182381676997,0.7249215730718737,0.0641036561372595
2024,DCP,100,2,3.0,1.8217285156249994,0.3480358177232218,0.4849495574097451,0.7249215730718737,0.0641036561372595
2025,DCP,100,2,3.0,1.9249267578125,0.47881746652530216,0.5394866543854623,0.7249215730718737,0.0641036561372595
2023,DCP,100,3,2.0,1.6392822265624991,0.4746721739406597,0.6140182381676997,0.5985047145131979,-0.02503349974354442
2024,DCP,100,3,2.0,1.5549072265624995,0.3480358177232218,0.4849495574097451,0.5985047145131979,-0.02503349974354442
2025,DCP,100,3,2.0,1.6135009765624995,0.47881746652530216,0.5394866543854623,0.5985047145131979,-0.02503349974354442
2023,DCP,100,4,2.0,1.660742187499999,0.4746721739406597,0.6140182381676997,0.6031919139835231,-0.021749013796074163
2024,DCP,100,4,2.0,1.5877929687499988,0.3480358177232218,0.4849495574097451,0.6031919139835231,-0.021749013796074163
2025,DCP,100,4,2.0,1.6291748046874996,0.47881746652530216,0.5394866543854623,0.6031919139835231,-0.021749013796074163
2023,DCP,500,2,2.0,1.5321289062499988,0.4746721739406597,0.6140182381676997,0.6877649843668148,0.021278707998171845
2024,DCP,500,2,3.0,1.9151123046874998,0.3480358177232218,0.4849495574097451,0.6877649843668148,0.021278707998171845
2025,DCP,500,2,2.0,1.5407714843749991,0.47881746652530216,0.5394866543854623,0.6877649843668148,0.021278707998171845
2023,DCP,500,3,2.0,1.6367187499999991,0.4746721739406597,0.6140182381676997,0.5244266890048999,-0.3080006909843563
2024,DCP,500,3,2.0,1.6080810546874993,0.3480358177232218,0.4849495574097451,0.5244266890048999,-0.3080006909843563
2025,DCP,500,3,2.0,1.6102050781249995,0.47881746652530216,0.5394866543854623,0.5244266890048999,-0.3080006909843563
2023,DCP,500,4,2.0,1.662939453124999,0.4746721739406597,0.6140182381676997,0.3343377016922249,-0.38851709559464326
2024,DCP,500,4,2.0,1.6192871093749992,0.3480358177232218,0.4849495574097451,0.3343377016922249,-0.38851709559464326
2025,DCP,500,4,2.0,1.5616455078124991,0.47881746652530216,0.5394866543854623,0.3343377016922249,-0.38851709559464326
2023,DCP,1000,2,2.0,1.625439453124999,0.4746721739406597,0.6140182381676997,0.6066956204926762,-0.014876664092944452
2024,DCP,1000,2,2.0,1.5404052734374991,0.3480358177232218,0.4849495574097451,0.6066956204926762,-0.014876664092944452
2025,DCP,1000,2,2.0,1.5795166015624993,0.47881746652530216,0.5394866543854623,0.6066956204926762,-0.014876664092944452
2024,DCP,1000,3,2.0,1.6099853515625,0.3480358177232218,0.4849495574097451,0.38816153441027085,-0.3291007677661516
2025,DCP,1000,3,2.0,1.630566406249999,0.47881746652530216,0.5394866543854623,0.38816153441027085,-0.3291007677661516
2023,DIB,100,2,3.0,1.7963867187499991,0.6845780731393692,0.2804117372028818,0.24041827113908407,-0.06608405981491022
2024,DIB,100,2,4.0,1.6777343749999991,4.971701980822913,0.52349708589407,0.24041827113908407,-0.06608405981491022
2025,DIB,100,2,3.0,1.5057931032672087,0.6029432358702459,0.46403896133950107,0.24041827113908407,-0.06608405981491022
2025,DIB,100,3,2.0,1.2290817400393808,0.6029432358702459,0.46403896133950107,0.2226687783853665,0.15425430423452882
2024,DIB,500,2,5.0,1.8427490234374995,4.971701980822913,0.52349708589407,0.202932348147483,0.09427926696851964
2025,DIB,500,2,4.0,1.6790527343749995,0.6029432358702459,0.46403896133950107,0.202932348147483,0.09427926696851964
2024,DIB,1000,2,1.0,0.8209282951500705,4.971701980822913,0.52349708589407,0.11882574006351997,0.3209423974425498
2025,DIB,1000,2,3.0,1.5936523437499988,0.6029432358702459,0.46403896133950107,0.11882574006351997,0.3209423974425498
2023,DRD,100,2,3.0,1.8762939453124998,0.7221010055883973,0.49654790009044814,0.620433290266959,0.05657628594842989
2024,DRD,100,2,3.0,1.8794433593749997,0.531163514778643,0.45700052157508764,0.620433290266959,0.05657628594842989
2025,DRD,100,2,2.0,1.532568359374999,0.6815368825535536,0.5488282757128078,0.620433290266959,0.05657628594842989
2023,DRD,100,3,2.0,1.5648681640624984,0.7221010055883973,0.49654790009044814,0.5517264907157898,-0.029335606185977775
2024,DRD,100,3,2.0,1.567724609374999,0.531163514778643,0.45700052157508764,0.5517264907157898,-0.029335606185977775
2025,DRD,100,3,2.0,1.6289550781249993,0.6815368825535536,0.5488282757128078,0.5517264907157898,-0.029335606185977775
2023,DRD,100,4,2.0,1.5813476562499993,0.7221010055883973,0.49654790009044814,0.5266311879604971,-0.031101610126815882
2024,DRD,100,4,2.0,1.578710937499999,0.531163514778643,0.45700052157508764,0.5266311879604971,-0.031101610126815882
2025,DRD,100,4,2.0,1.6526855468749995,0.6815368825535536,0.5488282757128078,0.5266311879604971,-0.031101610126815882
2023,DRD,500,2,3.0,1.9658691406249997,0.7221010055883973,0.49654790009044814,0.5031272029236038,0.024590298834371256
2024,DRD,500,2,3.0,1.9321044921874995,0.531163514778643,0.45700052157508764,0.5031272029236038,0.024590298834371256
2025,DRD,500,2,2.0,1.5644287109374986,0.6815368825535536,0.5488282757128078,0.5031272029236038,0.024590298834371256
2023,DRD,500,3,2.0,1.5836181640624991,0.7221010055883973,0.49654790009044814,0.41124921510058976,-0.21080018680517632
2024,DRD,500,3,2.0,1.6029541015624993,0.531163514778643,0.45700052157508764,0.41124921510058976,-0.21080018680517632
2025,DRD,500,3,2.0,1.6576660156249994,0.6815368825535536,0.5488282757128078,0.41124921510058976,-0.21080018680517632
2023,DRD,500,4,2.0,1.584057617187499,0.7221010055883973,0.49654790009044814,0.40697905064525813,-0.36813455981081045
2024,DRD,500,4,2.0,1.570507812499999,0.531163514778643,0.45700052157508764,0.40697905064525813,-0.36813455981081045
2025,DRD,500,4,2.0,1.6785400390624998,0.6815368825535536,0.5488282757128078,0.40697905064525813,-0.36813455981081045
2023,DRD,1000,2,2.0,1.5550537109374991,0.7221010055883973,0.49654790009044814,0.485776116245595,-0.01333942154347301
2024,DRD,1000,2,2.0,1.5490478515624995,0.531163514778643,0.45700052157508764,0.485776116245595,-0.01333942154347301
2025,DRD,1000,2,2.0,1.6005371093749994,0.6815368825535536,0.5488282757128078,0.485776116245595,-0.01333942154347301
2024,DRD,1000,3,2.0,1.6572998046874998,0.531163514778643,0.45700052157508764,0.401741104267118,-0.429866611721439
2025,DRD,1000,3,2.0,1.6425048828124993,0.6815368825535536,0.5488282757128078,0.401741104267118,-0.429866611721439
2023,DSY,100,2,3.0,1.9676269531249995,0.3956853338259958,0.6182900688011713,0.7882543169296019,0.14286310829961674
2024,DSY,100,2,3.0,1.9294677734374996,0.3705642708365895,0.5464154166812587,0.7882543169296019,0.14286310829961674
2025,DSY,100,2,2.0,1.5101562499999988,0.5022668037864689,0.618709993394991,0.7882543169296019,0.14286310829961674
2023,DSY,100,3,2.0,1.6529785156249992,0.3956853338259958,0.6182900688011713,0.7029323350026335,0.15021709788424928
2024,DSY,100,3,2.0,1.6326171874999988,0.3705642708365895,0.5464154166812587,0.7029323350026335,0.15021709788424928
2025,DSY,100,3,2.0,1.6763793945312493,0.5022668037864689,0.618709993394991,0.7029323350026335,0.15021709788424928
2023,DSY,100,4,2.0,1.6670410156249988,0.3956853338259958,0.6182900688011713,0.6932151589228802,0.14741216298928195
2024,DSY,100,4,2.0,1.648144531249999,0.3705642708365895,0.5464154166812587,0.6932151589228802,0.14741216298928195
2025,DSY,100,4,2.0,1.6887207031249991,0.5022668037864689,0.618709993394991,0.6932151589228802,0.14741216298928195
2023,DSY,500,2,2.0,1.5629638671874986,0.3956853338259958,0.6182900688011713,0.7036471068488793,0.12840904668884004
2024,DSY,500,2,2.0,1.5345458984374991,0.3705642708365895,0.5464154166812587,0.7036471068488793,0.12840904668884004
2025,DSY,500,2,2.0,1.5747558593749988,0.5022668037864689,0.618709993394991,0.7036471068488793,0.12840904668884004
2023,DSY,500,3,2.0,1.6670410156249988,0.3956853338259958,0.6182900688011713,0.5799794401339993,0.060883540077163796
2024,DSY,500,3,2.0,1.6783203124999995,0.3705642708365895,0.5464154166812587,0.5799794401339993,0.060883540077163796
2025,DSY,500,3,2.0,1.7027832031249992,0.5022668037864689,0.618709993394991,0.5799794401339993,0.060883540077163796
2023,DSY,500,4,2.0,1.6753173828124996,0.3956853338259958,0.6182900688011713,0.5984194744153195,0.0669507062464725
2024,DSY,500,4,2.0,1.6805908203124993,0.3705642708365895,0.5464154166812587,0.5984194744153195,0.0669507062464725
2025,DSY,500,4,2.0,1.7003662109374993,0.5022668037864689,0.618709993394991,0.5984194744153195,0.0669507062464725
2023,DSY,1000,2,2.0,1.621923828124999,0.3956853338259958,0.6182900688011713,0.6499166706446667,0.13382144401881613
2024,DSY,1000,2,2.0,1.5932861328124988,0.3705642708365895,0.5464154166812587,0.6499166706446667,0.13382144401881613
2025,DSY,1000,2,2.0,1.634228515624999,0.5022668037864689,0.618709993394991,0.6499166706446667,0.13382144401881613
2023,DSY,1000,3,2.0,1.6802978515625,0.3956853338259958,0.6182900688011713,0.5708317331008267,0.012841849612361188
2024,DSY,1000,3,2.0,1.6716552734374988,0.3705642708365895,0.5464154166812587,0.5708317331008267,0.012841849612361188
2025,DSY,1000,3,2.0,1.7073242187499993,0.5022668037864689,0.618709993394991,0.5708317331008267,0.012841849612361188
2023,DSY,1000,4,2.0,1.665869140624999,0.3956853338259958,0.6182900688011713,0.5295898052431889,-0.02031704381572295
